status, name, type, state, url,enlistedDate, counties, petetionDetails
E,'Pinkroot, gentian',plant,AL,,11/26/1990,'Bibb_AL|Chilton_AL|Coffee_AL|Covington_AL|Geneva_AL|Jefferson_AL|Shelby_AL|Tuscaloosa_AL|Calhoun_FL|Jackson_FL|Washington_FL|',''
E,'Pitcher-plant, Alabama canebrake',plant,AL,https://ecos.fws.gov/docs/species_images/doc5674-250px-thumbnail.jpg,03/10/1989,'Autauga_AL|Bibb_AL|Chilton_AL|Dallas_AL|Elmore_AL|Lowndes_AL|Montgomery_AL|',''
E,'Pitcher-plant, green',plant,AL,https://ecos.fws.gov/docs/species_images/doc5675-250px-thumbnail.jpg,10/21/1979,'Blount_AL|Calhoun_AL|Cherokee_AL|Cleburne_AL|DeKalb_AL|Etowah_AL|Jackson_AL|Marshall_AL|St. Clair_AL|Gilmer_GA|Towns_GA|Union_GA|Clay_NC|',''
E,'Pondberry',plant,AL,https://ecos.fws.gov/docs/species_images/doc5672-250px-thumbnail.jpg,07/31/1986,'Coffee_AL|Covington_AL|Geneva_AL|Ashley_AR|Clay_AR|Craighead_AR|Crittenden_AR|Cross_AR|Greene_AR|Jackson_AR|Lawrence_AR|Monroe_AR|Poinsett_AR|Prairie_AR|Randolph_AR|Woodruff_AR|Baker_GA|Calhoun_GA|Chatham_GA|Effingham_GA|Miller_GA|Taylor_GA|Wheeler_GA|Worth_GA|Bolivar_MS|Sharkey_MS|Sunflower_MS|Tallahatchie_MS|Butler_MO|Ripley_MO|Bladen_NC|Cumberland_NC|Onslow_NC|Sampson_NC|Barnwell_SC|Beaufort_SC|Berkeley_SC|Charleston_SC|Georgetown_SC|Marion_SC|',''
T,"Potato-bean, Price's",plant,AL,,01/05/1990,'Autauga_AL|Cullman_AL|Dallas_AL|Jackson_AL|Lawrence_AL|Lowndes_AL|Madison_AL|Marshall_AL|Morgan_AL|Winston_AL|Union_IL|Calloway_KY|Crittenden_KY|Livingston_KY|Lyon_KY|Marshall_KY|Trigg_KY|Warren_KY|Alcorn_MS|Benton_MS|Calhoun_MS|Chickasaw_MS|Choctaw_MS|Clay_MS|Itawamba_MS|Kemper_MS|Lee_MS|Lowndes_MS|Monroe_MS|Noxubee_MS|Oktibbeha_MS|Pontotoc_MS|Prentiss_MS|Tippah_MS|Union_MS|Webster_MS|Winston_MS|Davidson_TN|DeKalb_TN|Franklin_TN|Giles_TN|Hardin_TN|Hickman_TN|Marion_TN|Maury_TN|Montgomery_TN|Stewart_TN|Wayne_TN|Williamson_TN|',''
E,'Prairie-clover, leafy',plant,AL,,05/01/1991,'Colbert_AL|Cullman_AL|Franklin_AL|Lawrence_AL|Morgan_AL|Cook_IL|DuPage_IL|LaSalle_IL|Will_IL|Bedford_TN|Davidson_TN|Marshall_TN|Maury_TN|Rutherford_TN|Williamson_TN|Wilson_TN|',''
E,'Quillwort, Louisiana',plant,AL,https://ecos.fws.gov/docs/species_images/doc5673-250px-thumbnail.jpg,10/28/1992,'Conecuh_AL|Monroe_AL|St. Tammany_LA|Washington_LA|Forrest_MS|George_MS|Greene_MS|Hancock_MS|Harrison_MS|Jackson_MS|Jones_MS|Pearl River_MS|Perry_MS|Stone_MS|Wayne_MS|',''
T,'Rockcress, Georgia',plant,AL,,10/14/2014,'Autauga_AL|Bibb_AL|Chilton_AL|Clarke_AL|Dallas_AL|Elmore_AL|Greene_AL|Henry_AL|Jefferson_AL|Lee_AL|Lowndes_AL|Macon_AL|Marengo_AL|Monroe_AL|Montgomery_AL|Perry_AL|Russell_AL|Shelby_AL|Sumter_AL|Tallapoosa_AL|Tuscaloosa_AL|Wilcox_AL|Chattahoochee_GA|Clay_GA|Floyd_GA|Gordon_GA|Harris_GA|Muscogee_GA|Stewart_GA|','05/11/2004_Listing: Threatened or EndangeredListing: ThreatenedAPA: Designate Critical Habitat|'
E,'Sunflower, whorled',plant,AL,,08/01/2014,'Cherokee_AL|Floyd_GA|Marshall_MS|Chester_TN|McNairy_TN|Madison_TN|','05/11/2004_Listing: Threatened or EndangeredListing: ThreatenedAPA: Designate Critical Habitat|'
E,'Trillium, relict',plant,AL,https://ecos.fws.gov/docs/species_images/doc4488-250px-thumbnail.jpg,04/04/1988,'Barbour_AL|Bullock_AL|Henry_AL|Lee_AL|Macon_AL|Pike_AL|Russell_AL|Baker_GA|Baldwin_GA|Bibb_GA|Bleckley_GA|Burke_GA|Butts_GA|Calhoun_GA|Chattahoochee_GA|Clay_GA|Columbia_GA|Crawford_GA|Crisp_GA|Dodge_GA|Dooly_GA|Dougherty_GA|Early_GA|Harris_GA|Henry_GA|Houston_GA|Jasper_GA|Johnson_GA|Jones_GA|Lamar_GA|Laurens_GA|Lee_GA|McDuffie_GA|Macon_GA|Marion_GA|Meriwether_GA|Miller_GA|Monroe_GA|Muscogee_GA|Peach_GA|Pike_GA|Pulaski_GA|Randolph_GA|Richmond_GA|Schley_GA|Spalding_GA|Sumter_GA|Talbot_GA|Taylor_GA|Terrell_GA|Turner_GA|Twiggs_GA|Upson_GA|Washington_GA|Wilkinson_GA|Worth_GA|Aiken_SC|Edgefield_SC|',''
T,"Water-plantain, Kral's",plant,AL,,04/13/1990,'Cherokee_AL|Clay_AL|Coosa_AL|DeKalb_AL|Franklin_AL|Lawrence_AL|Talladega_AL|Tallapoosa_AL|Winston_AL|Chattooga_GA|Dade_GA|Walker_GA|',''
E,'Bat, gray',plant,AR,https://ecos.fws.gov/docs/species_images/doc1480-250px-thumbnail.jpg,04/28/1976,'Bibb_AL|Blount_AL|Calhoun_AL|Cherokee_AL|Chilton_AL|Clay_AL|Cleburne_AL|Colbert_AL|Conecuh_AL|Coosa_AL|Covington_AL|Cullman_AL|DeKalb_AL|Escambia_AL|Etowah_AL|Franklin_AL|Hale_AL|Jackson_AL|Jefferson_AL|Lauderdale_AL|Lawrence_AL|Limestone_AL|Madison_AL|Marion_AL|Marshall_AL|Morgan_AL|St. Clair_AL|Shelby_AL|Talladega_AL|Tuscaloosa_AL|Winston_AL|Baxter_AR|Benton_AR|Boone_AR|Carroll_AR|Cleburne_AR|Crawford_AR|Franklin_AR|Fulton_AR|Independence_AR|Izard_AR|Jackson_AR|Johnson_AR|Lawrence_AR|Madison_AR|Marion_AR|Newton_AR|Pope_AR|Searcy_AR|Sebastian_AR|Sharp_AR|Stone_AR|Van Buren_AR|Washington_AR|White_AR|Holmes_FL|Jackson_FL|Leon_FL|Washington_FL|Bartow_GA|Carroll_GA|Catoosa_GA|Chattooga_GA|Cherokee_GA|Dade_GA|Floyd_GA|Gilmer_GA|Gordon_GA|Murray_GA|Pickens_GA|Polk_GA|Walker_GA|Whitfield_GA|Alexander_IL|Hardin_IL|Jackson_IL|Johnson_IL|Monroe_IL|Pike_IL|Pope_IL|Pulaski_IL|Clark_IN|Crawford_IN|Floyd_IN|Harrison_IN|Perry_IN|Spencer_IN|Crawford_KS|Adair_KY|Allen_KY|Barren_KY|Bell_KY|Breckinridge_KY|Bullitt_KY|Butler_KY|Caldwell_KY|Calloway_KY|Carter_KY|Christian_KY|Clark_KY|Clinton_KY|Crittenden_KY|Cumberland_KY|Edmonson_KY|Elliott_KY|Estill_KY|Fayette_KY|Franklin_KY|Garrard_KY|Grayson_KY|Green_KY|Greenup_KY|Hardin_KY|Harlan_KY|Hart_KY|Hopkins_KY|Jefferson_KY|Jessamine_KY|Larue_KY|Laurel_KY|Lee_KY|Lincoln_KY|Livingston_KY|Logan_KY|Lyon_KY|Madison_KY|Marshall_KY|Meade_KY|Menifee_KY|Mercer_KY|Metcalfe_KY|Monroe_KY|Muhlenberg_KY|Nelson_KY|Oldham_KY|Owsley_KY|Powell_KY|Pulaski_KY|Rowan_KY|Scott_KY|Shelby_KY|Simpson_KY|Spencer_KY|Taylor_KY|Trigg_KY|Warren_KY|Wayne_KY|Whitley_KY|Wolfe_KY|Woodford_KY|Tishomingo_MS|Adair_MO|Audrain_MO|Barry_MO|Barton_MO|Bates_MO|Benton_MO|Bollinger_MO|Boone_MO|Butler_MO|Caldwell_MO|Callaway_MO|Camden_MO|Cape Girardeau_MO|Carroll_MO|Carter_MO|Cass_MO|Cedar_MO|Chariton_MO|Christian_MO|Clark_MO|Clay_MO|Clinton_MO|Cole_MO|Cooper_MO|Crawford_MO|Dade_MO|Dallas_MO|Daviess_MO|Dent_MO|Douglas_MO|Dunklin_MO|Franklin_MO|Gasconade_MO|Greene_MO|Grundy_MO|Henry_MO|Hickory_MO|Howard_MO|Howell_MO|Iron_MO|Jackson_MO|Jasper_MO|Jefferson_MO|Johnson_MO|Knox_MO|Laclede_MO|Lafayette_MO|Lawrence_MO|Lewis_MO|Lincoln_MO|Linn_MO|Livingston_MO|McDonald_MO|Macon_MO|Madison_MO|Maries_MO|Marion_MO|Miller_MO|Mississippi_MO|Moniteau_MO|Monroe_MO|Montgomery_MO|Morgan_MO|New Madrid_MO|Newton_MO|Oregon_MO|Osage_MO|Ozark_MO|Pemiscot_MO|Perry_MO|Pettis_MO|Phelps_MO|Pike_MO|Platte_MO|Polk_MO|Pulaski_MO|Ralls_MO|Randolph_MO|Ray_MO|Reynolds_MO|Ripley_MO|St. Charles_MO|St. Clair_MO|Ste. Genevieve_MO|St. Francois_MO|St. Louis_MO|Saline_MO|Scotland_MO|Scott_MO|Shannon_MO|Shelby_MO|Stoddard_MO|Stone_MO|Sullivan_MO|Taney_MO|Texas_MO|Vernon_MO|Warren_MO|Washington_MO|Wayne_MO|Webster_MO|Wright_MO|Buncombe_NC|Cherokee_NC|Clay_NC|Haywood_NC|Henderson_NC|Madison_NC|Swain_NC|Transylvania_NC|Yancey_NC|Adair_OK|Cherokee_OK|Craig_OK|Delaware_OK|Mayes_OK|Muskogee_OK|Ottawa_OK|Sequoyah_OK|Wagoner_OK|Anderson_TN|Bedford_TN|Blount_TN|Campbell_TN|Carter_TN|Claiborne_TN|Clay_TN|Cocke_TN|Coffee_TN|Decatur_TN|DeKalb_TN|Fentress_TN|Franklin_TN|Giles_TN|Grainger_TN|Greene_TN|Grundy_TN|Hancock_TN|Hardin_TN|Hawkins_TN|Hickman_TN|Jackson_TN|Jefferson_TN|Knox_TN|Lewis_TN|Lincoln_TN|Marion_TN|Maury_TN|Meigs_TN|Montgomery_TN|Moore_TN|Perry_TN|Putnam_TN|Rhea_TN|Roane_TN|Robertson_TN|Rutherford_TN|Sequatchie_TN|Smith_TN|Stewart_TN|Sullivan_TN|Unicoi_TN|Union_TN|Van Buren_TN|Warren_TN|Wayne_TN|White_TN|Wilson_TN|Appomattox_VA|Bath_VA|Bland_VA|Buchanan_VA|Lee_VA|Russell_VA|Scott_VA|Smyth_VA|Washington_VA|Wise_VA|Wythe_VA|Bristol_VA|Norton_VA|Boone_WV|Fayette_WV|Kanawha_WV|Lincoln_WV|Logan_WV|McDowell_WV|Mercer_WV|Mingo_WV|Monroe_WV|Raleigh_WV|Summers_WV|Wayne_WV|Wyoming_WV|Rabun_GA|','05/19/2015_APA: Designate Critical Habitat|01/21/2010_APA: Other|'
E,'Bat, Indiana',plant,AR,https://ecos.fws.gov/docs/species_images/doc3621-250px-thumbnail.jpg,03/11/1967,'Bibb_AL|Blount_AL|Calhoun_AL|Chambers_AL|Cherokee_AL|Chilton_AL|Clay_AL|Cleburne_AL|Colbert_AL|Coosa_AL|Cullman_AL|DeKalb_AL|Etowah_AL|Fayette_AL|Franklin_AL|Greene_AL|Hale_AL|Jackson_AL|Jefferson_AL|Lamar_AL|Lauderdale_AL|Lawrence_AL|Limestone_AL|Madison_AL|Marion_AL|Marshall_AL|Morgan_AL|Perry_AL|Pickens_AL|Randolph_AL|St. Clair_AL|Shelby_AL|Sumter_AL|Talladega_AL|Tallapoosa_AL|Tuscaloosa_AL|Walker_AL|Winston_AL|Baxter_AR|Benton_AR|Boone_AR|Carroll_AR|Clay_AR|Cleburne_AR|Craighead_AR|Crawford_AR|Franklin_AR|Fulton_AR|Greene_AR|Independence_AR|Izard_AR|Jackson_AR|Johnson_AR|Lawrence_AR|Madison_AR|Marion_AR|Newton_AR|Pope_AR|Randolph_AR|Searcy_AR|Sharp_AR|Stone_AR|Van Buren_AR|Washington_AR|New Haven_CT|Catoosa_GA|Chattooga_GA|Dade_GA|Gilmer_GA|Murray_GA|Walker_GA|Whitfield_GA|Adams_IL|Alexander_IL|Bond_IL|Boone_IL|Brown_IL|Bureau_IL|Calhoun_IL|Carroll_IL|Cass_IL|Champaign_IL|Christian_IL|Clark_IL|Clay_IL|Clinton_IL|Coles_IL|Crawford_IL|Cumberland_IL|DeKalb_IL|De Witt_IL|Douglas_IL|Edgar_IL|Edwards_IL|Effingham_IL|Fayette_IL|Ford_IL|Franklin_IL|Fulton_IL|Gallatin_IL|Greene_IL|Grundy_IL|Hamilton_IL|Hancock_IL|Hardin_IL|Henderson_IL|Henry_IL|Iroquois_IL|Jackson_IL|Jasper_IL|Jefferson_IL|Jersey_IL|Jo Daviess_IL|Johnson_IL|Kankakee_IL|Kendall_IL|Knox_IL|LaSalle_IL|Lawrence_IL|Lee_IL|Livingston_IL|Logan_IL|McDonough_IL|McLean_IL|Macon_IL|Macoupin_IL|Madison_IL|Marion_IL|Marshall_IL|Mason_IL|Massac_IL|Menard_IL|Mercer_IL|Monroe_IL|Montgomery_IL|Morgan_IL|Moultrie_IL|Ogle_IL|Peoria_IL|Perry_IL|Piatt_IL|Pike_IL|Pope_IL|Pulaski_IL|Putnam_IL|Randolph_IL|Richland_IL|Rock Island_IL|St. Clair_IL|Saline_IL|Sangamon_IL|Schuyler_IL|Scott_IL|Shelby_IL|Stark_IL|Stephenson_IL|Tazewell_IL|Union_IL|Vermilion_IL|Wabash_IL|Warren_IL|Washington_IL|Wayne_IL|White_IL|Whiteside_IL|Williamson_IL|Winnebago_IL|Woodford_IL|Adams_IN|Allen_IN|Bartholomew_IN|Benton_IN|Blackford_IN|Boone_IN|Brown_IN|Carroll_IN|Cass_IN|Clark_IN|Clay_IN|Clinton_IN|Crawford_IN|Daviess_IN|Dearborn_IN|Decatur_IN|DeKalb_IN|Delaware_IN|Dubois_IN|Elkhart_IN|Fayette_IN|Floyd_IN|Fountain_IN|Franklin_IN|Fulton_IN|Gibson_IN|Grant_IN|Greene_IN|Hamilton_IN|Hancock_IN|Harrison_IN|Hendricks_IN|Henry_IN|Howard_IN|Huntington_IN|Jackson_IN|Jasper_IN|Jay_IN|Jefferson_IN|Jennings_IN|Johnson_IN|Knox_IN|Kosciusko_IN|LaGrange_IN|Lake_IN|LaPorte_IN|Lawrence_IN|Madison_IN|Marion_IN|Marshall_IN|Martin_IN|Miami_IN|Monroe_IN|Montgomery_IN|Morgan_IN|Newton_IN|Noble_IN|Ohio_IN|Orange_IN|Owen_IN|Parke_IN|Perry_IN|Pike_IN|Porter_IN|Posey_IN|Pulaski_IN|Putnam_IN|Randolph_IN|Ripley_IN|Rush_IN|St. Joseph_IN|Scott_IN|Shelby_IN|Spencer_IN|Starke_IN|Steuben_IN|Sullivan_IN|Switzerland_IN|Tippecanoe_IN|Tipton_IN|Union_IN|Vanderburgh_IN|Vermillion_IN|Vigo_IN|Wabash_IN|Warren_IN|Warrick_IN|Washington_IN|Wayne_IN|Wells_IN|White_IN|Whitley_IN|Adair_IA|Appanoose_IA|Boone_IA|Cedar_IA|Clarke_IA|Dallas_IA|Davis_IA|Decatur_IA|Des Moines_IA|Guthrie_IA|Henry_IA|Iowa_IA|Jasper_IA|Jefferson_IA|Johnson_IA|Keokuk_IA|Lee_IA|Louisa_IA|Lucas_IA|Madison_IA|Mahaska_IA|Marion_IA|Marshall_IA|Monroe_IA|Muscatine_IA|Polk_IA|Poweshiek_IA|Ringgold_IA|Scott_IA|Story_IA|Tama_IA|Taylor_IA|Union_IA|Van Buren_IA|Wapello_IA|Warren_IA|Washington_IA|Wayne_IA|Adair_KY|Allen_KY|Anderson_KY|Ballard_KY|Barren_KY|Bath_KY|Bell_KY|Boone_KY|Bourbon_KY|Boyd_KY|Boyle_KY|Bracken_KY|Breathitt_KY|Breckinridge_KY|Bullitt_KY|Butler_KY|Caldwell_KY|Calloway_KY|Campbell_KY|Carlisle_KY|Carroll_KY|Carter_KY|Casey_KY|Christian_KY|Clark_KY|Clay_KY|Clinton_KY|Crittenden_KY|Cumberland_KY|Daviess_KY|Edmonson_KY|Elliott_KY|Estill_KY|Fayette_KY|Fleming_KY|Floyd_KY|Franklin_KY|Fulton_KY|Gallatin_KY|Garrard_KY|Grant_KY|Graves_KY|Grayson_KY|Green_KY|Greenup_KY|Hancock_KY|Hardin_KY|Harlan_KY|Harrison_KY|Hart_KY|Henderson_KY|Henry_KY|Hickman_KY|Hopkins_KY|Jackson_KY|Jefferson_KY|Jessamine_KY|Johnson_KY|Kenton_KY|Knott_KY|Knox_KY|Larue_KY|Laurel_KY|Lawrence_KY|Lee_KY|Leslie_KY|Letcher_KY|Lewis_KY|Lincoln_KY|Livingston_KY|Logan_KY|Lyon_KY|McCracken_KY|McCreary_KY|McLean_KY|Madison_KY|Magoffin_KY|Marion_KY|Marshall_KY|Martin_KY|Mason_KY|Meade_KY|Menifee_KY|Mercer_KY|Metcalfe_KY|Monroe_KY|Montgomery_KY|Morgan_KY|Muhlenberg_KY|Nelson_KY|Nicholas_KY|Ohio_KY|Oldham_KY|Owen_KY|Owsley_KY|Pendleton_KY|Perry_KY|Pike_KY|Powell_KY|Pulaski_KY|Robertson_KY|Rockcastle_KY|Rowan_KY|Russell_KY|Scott_KY|Shelby_KY|Simpson_KY|Spencer_KY|Taylor_KY|Todd_KY|Trigg_KY|Trimble_KY|Union_KY|Warren_KY|Washington_KY|Wayne_KY|Webster_KY|Whitley_KY|Wolfe_KY|Woodford_KY|Allegany_MD|Baltimore_MD|Carroll_MD|Frederick_MD|Garrett_MD|Howard_MD|Montgomery_MD|Washington_MD|Allegan_MI|Barry_MI|Bay_MI|Benzie_MI|Berrien_MI|Branch_MI|Calhoun_MI|Cass_MI|Clinton_MI|Eaton_MI|Genesee_MI|Gratiot_MI|Hillsdale_MI|Huron_MI|Ingham_MI|Ionia_MI|Jackson_MI|Kalamazoo_MI|Kent_MI|Lapeer_MI|Leelanau_MI|Lenawee_MI|Livingston_MI|Macomb_MI|Manistee_MI|Mason_MI|Monroe_MI|Montcalm_MI|Muskegon_MI|Oakland_MI|Oceana_MI|Ottawa_MI|Saginaw_MI|St. Clair_MI|St. Joseph_MI|Sanilac_MI|Shiawassee_MI|Tuscola_MI|Van Buren_MI|Washtenaw_MI|Wayne_MI|Benton_MS|Tishomingo_MS|Adair_MO|Andrew_MO|Atchison_MO|Audrain_MO|Barry_MO|Barton_MO|Bates_MO|Benton_MO|Bollinger_MO|Boone_MO|Buchanan_MO|Butler_MO|Caldwell_MO|Callaway_MO|Camden_MO|Cape Girardeau_MO|Carroll_MO|Carter_MO|Cass_MO|Cedar_MO|Chariton_MO|Christian_MO|Clark_MO|Clay_MO|Clinton_MO|Cole_MO|Cooper_MO|Crawford_MO|Dade_MO|Dallas_MO|Daviess_MO|DeKalb_MO|Dent_MO|Douglas_MO|Dunklin_MO|Franklin_MO|Gasconade_MO|Gentry_MO|Greene_MO|Grundy_MO|Harrison_MO|Henry_MO|Hickory_MO|Holt_MO|Howard_MO|Howell_MO|Iron_MO|Jackson_MO|Jasper_MO|Jefferson_MO|Johnson_MO|Knox_MO|Laclede_MO|Lafayette_MO|Lawrence_MO|Lewis_MO|Lincoln_MO|Linn_MO|Livingston_MO|McDonald_MO|Macon_MO|Madison_MO|Maries_MO|Marion_MO|Mercer_MO|Miller_MO|Mississippi_MO|Moniteau_MO|Monroe_MO|Montgomery_MO|Morgan_MO|New Madrid_MO|Newton_MO|Nodaway_MO|Oregon_MO|Osage_MO|Ozark_MO|Pemiscot_MO|Perry_MO|Pettis_MO|Phelps_MO|Pike_MO|Platte_MO|Polk_MO|Pulaski_MO|Putnam_MO|Ralls_MO|Randolph_MO|Ray_MO|Reynolds_MO|Ripley_MO|St. Charles_MO|St. Clair_MO|Ste. Genevieve_MO|St. Francois_MO|St. Louis_MO|Saline_MO|Schuyler_MO|Scotland_MO|Scott_MO|Shannon_MO|Shelby_MO|Stoddard_MO|Stone_MO|Sullivan_MO|Taney_MO|Texas_MO|Vernon_MO|Warren_MO|Washington_MO|Wayne_MO|Webster_MO|Worth_MO|Wright_MO|St. Louis_MO|Bergen_NJ|Essex_NJ|Hunterdon_NJ|Mercer_NJ|Middlesex_NJ|Morris_NJ|Passaic_NJ|Somerset_NJ|Sussex_NJ|Union_NJ|Warren_NJ|Albany_NY|Cayuga_NY|Clinton_NY|Columbia_NY|Cortland_NY|Dutchess_NY|Essex_NY|Greene_NY|Jefferson_NY|Lewis_NY|Madison_NY|Oneida_NY|Onondaga_NY|Orange_NY|Oswego_NY|Putnam_NY|Rensselaer_NY|Rockland_NY|St. Lawrence_NY|Saratoga_NY|Seneca_NY|Sullivan_NY|Tompkins_NY|Ulster_NY|Warren_NY|Washington_NY|Wayne_NY|Westchester_NY|Cherokee_NC|Graham_NC|Haywood_NC|Jackson_NC|Rutherford_NC|Swain_NC|Adams_OH|Allen_OH|Ashland_OH|Ashtabula_OH|Athens_OH|Auglaize_OH|Belmont_OH|Brown_OH|Butler_OH|Carroll_OH|Champaign_OH|Clark_OH|Clermont_OH|Clinton_OH|Columbiana_OH|Coshocton_OH|Crawford_OH|Cuyahoga_OH|Darke_OH|Defiance_OH|Delaware_OH|Erie_OH|Fairfield_OH|Fayette_OH|Franklin_OH|Fulton_OH|Gallia_OH|Geauga_OH|Greene_OH|Guernsey_OH|Hamilton_OH|Hancock_OH|Hardin_OH|Harrison_OH|Henry_OH|Highland_OH|Hocking_OH|Holmes_OH|Huron_OH|Jackson_OH|Jefferson_OH|Knox_OH|Lake_OH|Lawrence_OH|Licking_OH|Logan_OH|Lorain_OH|Lucas_OH|Madison_OH|Mahoning_OH|Marion_OH|Medina_OH|Meigs_OH|Mercer_OH|Miami_OH|Monroe_OH|Montgomery_OH|Morgan_OH|Morrow_OH|Muskingum_OH|Noble_OH|Ottawa_OH|Paulding_OH|Perry_OH|Pickaway_OH|Pike_OH|Portage_OH|Preble_OH|Putnam_OH|Richland_OH|Ross_OH|Sandusky_OH|Scioto_OH|Seneca_OH|Shelby_OH|Stark_OH|Summit_OH|Trumbull_OH|Tuscarawas_OH|Union_OH|Van Wert_OH|Vinton_OH|Warren_OH|Washington_OH|Wayne_OH|Williams_OH|Wood_OH|Wyandot_OH|Adair_OK|Delaware_OK|Le Flore_OK|Pushmataha_OK|Sequoyah_OK|Adams_PA|Allegheny_PA|Armstrong_PA|Beaver_PA|Bedford_PA|Berks_PA|Blair_PA|Bucks_PA|Butler_PA|Cambria_PA|Carbon_PA|Centre_PA|Chester_PA|Clarion_PA|Clearfield_PA|Clinton_PA|Columbia_PA|Crawford_PA|Cumberland_PA|Dauphin_PA|Delaware_PA|Erie_PA|Fayette_PA|Franklin_PA|Fulton_PA|Greene_PA|Huntingdon_PA|Indiana_PA|Juniata_PA|Lancaster_PA|Lawrence_PA|Lebanon_PA|Lehigh_PA|Luzerne_PA|Mercer_PA|Mifflin_PA|Monroe_PA|Montgomery_PA|Montour_PA|Northampton_PA|Northumberland_PA|Perry_PA|Pike_PA|Schuylkill_PA|Snyder_PA|Somerset_PA|Union_PA|Washington_PA|Wayne_PA|Westmoreland_PA|York_PA|Anderson_TN|Bedford_TN|Benton_TN|Bledsoe_TN|Blount_TN|Bradley_TN|Campbell_TN|Cannon_TN|Carroll_TN|Carter_TN|Cheatham_TN|Chester_TN|Claiborne_TN|Clay_TN|Cocke_TN|Coffee_TN|Crockett_TN|Cumberland_TN|Davidson_TN|Decatur_TN|DeKalb_TN|Dickson_TN|Dyer_TN|Fayette_TN|Fentress_TN|Franklin_TN|Gibson_TN|Giles_TN|Grainger_TN|Greene_TN|Grundy_TN|Hamblen_TN|Hamilton_TN|Hancock_TN|Hardeman_TN|Hardin_TN|Hawkins_TN|Haywood_TN|Henderson_TN|Henry_TN|Hickman_TN|Houston_TN|Humphreys_TN|Jackson_TN|Jefferson_TN|Johnson_TN|Knox_TN|Lake_TN|Lauderdale_TN|Lawrence_TN|Lewis_TN|Lincoln_TN|Loudon_TN|McMinn_TN|McNairy_TN|Macon_TN|Madison_TN|Marion_TN|Marshall_TN|Maury_TN|Meigs_TN|Monroe_TN|Montgomery_TN|Moore_TN|Morgan_TN|Obion_TN|Overton_TN|Perry_TN|Pickett_TN|Polk_TN|Putnam_TN|Rhea_TN|Roane_TN|Robertson_TN|Rutherford_TN|Scott_TN|Sequatchie_TN|Sevier_TN|Shelby_TN|Smith_TN|Stewart_TN|Sullivan_TN|Sumner_TN|Tipton_TN|Trousdale_TN|Unicoi_TN|Union_TN|Van Buren_TN|Warren_TN|Washington_TN|Wayne_TN|Weakley_TN|White_TN|Williamson_TN|Wilson_TN|Addison_VT|Bennington_VT|Chittenden_VT|Orange_VT|Rutland_VT|Windsor_VT|Alleghany_VA|Augusta_VA|Bath_VA|Bland_VA|Botetourt_VA|Buchanan_VA|Caroline_VA|Carroll_VA|Clarke_VA|Craig_VA|Dickenson_VA|Floyd_VA|Frederick_VA|Giles_VA|Grayson_VA|Highland_VA|Lee_VA|Montgomery_VA|Page_VA|Pulaski_VA|Roanoke_VA|Rockbridge_VA|Rockingham_VA|Russell_VA|Scott_VA|Shenandoah_VA|Smyth_VA|Tazewell_VA|Warren_VA|Washington_VA|Wise_VA|Wythe_VA|Bristol_VA|Buena Vista_VA|Covington_VA|Galax_VA|Harrisonburg_VA|Lexington_VA|Norton_VA|Radford_VA|Roanoke_VA|Salem_VA|Staunton_VA|Waynesboro_VA|Winchester_VA|Barbour_WV|Berkeley_WV|Boone_WV|Braxton_WV|Brooke_WV|Cabell_WV|Calhoun_WV|Clay_WV|Doddridge_WV|Fayette_WV|Gilmer_WV|Grant_WV|Greenbrier_WV|Hampshire_WV|Hancock_WV|Hardy_WV|Harrison_WV|Jackson_WV|Jefferson_WV|Kanawha_WV|Lewis_WV|Lincoln_WV|Logan_WV|McDowell_WV|Marion_WV|Marshall_WV|Mason_WV|Mercer_WV|Mineral_WV|Mingo_WV|Monongalia_WV|Monroe_WV|Morgan_WV|Nicholas_WV|Ohio_WV|Pendleton_WV|Pleasants_WV|Pocahontas_WV|Preston_WV|Putnam_WV|Raleigh_WV|Randolph_WV|Ritchie_WV|Roane_WV|Summers_WV|Taylor_WV|Tucker_WV|Tyler_WV|Upshur_WV|Wayne_WV|Webster_WV|Wetzel_WV|Wirt_WV|Wood_WV|Wyoming_WV|','01/21/2010_APA: Other|10/22/2002_APA: Designate Critical Habitat|'
